time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.043,0.045,0.044,0.044,0.0003086066999241,0.038,0.038,0.038,0.038,6.938893903907228e-18,1.1238,1.1378,1.1276499999999998,1.1252,0.0035195880440756,0.053,0.054,0.0531,0.053,0.0003,0.42519999999999997,0.43079999999999996,0.42736999999999997,0.4266,0.0013592277219068,0.038,0.039,0.03805,0.038,0.000217944947177,2.0757999999999996,2.0968,2.0800699999999996,2.0757999999999996,0.0059789213073932,0.141,0.1424,0.14190999999999987,0.1424,0.0004769696007084,1.0061999999999998,1.0159999999999998,1.0093499999999995,1.0075999999999998,0.0021880356487041,0.035,0.036,0.03535,0.035,0.0004769696007084,32,32,4096,11008,32768,True,824,1
0.043,0.044,0.0433809523809523,0.043,0.0004856209060564,0.037,0.039,0.03785,0.038,0.0004769696007084,1.1112,1.1349999999999998,1.1181999999999999,1.1125999999999998,0.006,0.053,0.053,0.053,0.053,6.938893903907228e-18,0.414,0.43079999999999996,0.4212099999999999,0.421,0.0030211752680041,0.037,0.038,0.03795,0.038,0.000217944947177,2.052,2.094,2.0646,2.0610999999999997,0.0097621718894926,0.1396,0.141,0.14057999999999998,0.141,0.0004582575694955,0.9963999999999998,1.0145999999999997,1.0013699999999996,0.9999,0.0031380726569026,0.034,0.035,0.0347,0.035,0.0004582575694955,32,32,4096,11008,32768,True,816,1
0.042,0.044,0.043,0.043,0.0004364357804719,0.037,0.038,0.03795,0.038,0.000217944947177,1.1112,1.1265999999999998,1.1223999999999996,1.1223999999999998,0.0020248456731316,0.052,0.053,0.05235,0.052,0.0004769696007084,0.41539999999999994,0.4266,0.4205099999999999,0.421,0.0022863726730347,0.038,0.038,0.038,0.038,6.938893903907228e-18,2.0534,2.073,2.0718799999999997,2.073,0.0030430248109405,0.1396,0.1396,0.1396,0.1396,0.0,0.9991999999999999,1.0047999999999997,1.0023499999999999,1.0019999999999998,0.001219631091765,0.034,0.035,0.0341,0.034,0.0003,32,32,4096,11008,32768,True,808,1
0.042,0.044,0.043,0.043,0.0006172133998483,0.037,0.038,0.03795,0.038,0.000217944947177,0.9586,0.9824,0.9704300000000001,0.9754,0.0060288887865012,0.052,0.053,0.05205,0.052,0.000217944947177,0.41259999999999997,0.42939999999999995,0.4212099999999999,0.42169999999999996,0.0033952172242729,0.037,0.038,0.0379,0.038,0.0003,1.7425999999999997,1.7803999999999995,1.76542,1.7775999999999996,0.0109777046781191,0.1382,0.1396,0.13862,0.1382,0.0004582575694955,0.9907999999999999,1.009,1.0017899999999997,1.0061999999999998,0.0046505376033314,0.033,0.035,0.03385,0.034,0.0004769696007084,32,32,4096,11008,32768,True,800,1
0.041,0.043,0.0426666666666666,0.043,0.0006424160744396,0.037,0.038,0.03795,0.038,0.000217944947177,0.96,0.9935999999999999,0.9866699999999997,0.9879999999999999,0.0047484207901153,0.051,0.053,0.052,0.052,0.0003162277660168,0.4196,0.4322,0.42624999999999985,0.42729999999999996,0.0027545417041678,0.037,0.038,0.03795,0.038,0.000217944947177,1.7468,1.8014,1.7955899999999991,1.7985999999999998,0.0086097328646131,0.1382,0.1396,0.13834,0.1382,0.0003,1.0061999999999998,1.0187999999999997,1.0146699999999997,1.0159999999999998,0.0023973944189473,0.033,0.034,0.0332,0.033,0.0004,32,32,4096,11008,32768,True,792,1
0.041,0.043,0.0422380952380952,0.042,0.000525969572247,0.037,0.038,0.0378,0.038,0.0004,0.9684,0.9796,0.9757500000000001,0.9782000000000001,0.0030310889132455,0.051,0.052,0.05115,0.051,0.0003570714214271,0.40979999999999994,0.42239999999999994,0.41841,0.42029999999999995,0.002688401011754,0.037,0.038,0.0378,0.038,0.0004,1.7635999999999996,1.7817999999999998,1.77557,1.7803999999999995,0.005616716122433,0.1368,0.1382,0.13729,0.1368,0.0004769696007084,0.9949999999999999,1.0075999999999998,1.0023499999999999,1.0033999999999998,0.0028262165522125,0.032,0.033,0.03295,0.033,0.000217944947177,32,32,4096,11008,32768,True,784,1
0.041,0.042,0.0418571428571428,0.042,0.0003499271061118,0.037,0.038,0.0378,0.038,0.0004,0.9684,0.9796,0.97057,0.9684,0.0028718460961548,0.05,0.052,0.05085,0.051,0.0004769696007084,0.41119999999999995,0.42239999999999994,0.4167299999999998,0.41679999999999995,0.00217887585695,0.037,0.038,0.0375,0.0375,0.0005,1.7607999999999997,1.7803999999999995,1.7652799999999995,1.7621999999999998,0.0046324939287602,0.1354,0.1368,0.13631,0.1368,0.0004769696007084,0.9921999999999999,1.0061999999999998,0.99696,0.9956999999999998,0.0024576411454889,0.032,0.033,0.0321,0.032,0.0003,32,32,4096,11008,32768,True,776,1
0.04,0.041,0.0405238095238095,0.041,0.0004994327848429,0.037,0.038,0.0372,0.037,0.0004,0.9544,0.974,0.9625199999999997,0.9628,0.0044,0.049,0.051,0.0504,0.05,0.0005830951894845,0.3804,0.38880000000000003,0.38404,0.3846,0.0017146428199482,0.037,0.037,0.037,0.037,6.938893903907228e-18,1.7257999999999998,1.7621999999999998,1.7408499999999998,1.7425999999999997,0.0079553441157501,0.13399999999999998,0.1368,0.1354,0.1354,0.0003162277660168,0.9109999999999999,0.9404,0.9266099999999999,0.9270999999999999,0.0046826808560908,0.033,0.033,0.033,0.033,6.938893903907228e-18,32,32,4096,11008,32768,True,768,1
0.04,0.041,0.0406666666666666,0.041,0.000471404520791,0.037,0.037,0.037,0.037,6.938893903907228e-18,0.9628,0.9642000000000001,0.9632199999999999,0.9628,0.0004582575694955,0.049,0.05,0.04935,0.049,0.0004769696007084,0.3846,0.3846,0.3846,0.3846,0.0,0.037,0.037,0.037,0.037,6.938893903907228e-18,1.744,1.7453999999999998,1.7445599999999999,1.744,0.0004898979485565,0.13399999999999998,0.1354,0.13413999999999987,0.13399999999999998,0.0003,0.9166,0.9376,0.9327700000000001,0.9334,0.0032783379935571,0.032,0.033,0.0323,0.032,0.0004582575694955,32,32,4096,11008,32768,True,760,1
0.04,0.041,0.0401904761904762,0.04,0.0003926767262493,0.034,0.035,0.0344,0.034,0.0004898979485566,0.953,0.9628,0.9592299999999999,0.9614,0.002957617284234,0.047,0.048,0.04785,0.048,0.0003570714214271,0.3804,0.386,0.38369,0.3846,0.0011521718621802,0.034,0.035,0.03415,0.034,0.0003570714214271,1.7257999999999998,1.744,1.7376299999999996,1.7425999999999997,0.0054815599969351,0.1284,0.1298,0.12860999999999997,0.1284,0.0003570714214271,0.9208,0.9348,0.9261900000000002,0.9249999999999999,0.0029542342493444,0.031,0.032,0.0318,0.032,0.0004,32,32,4096,11008,32768,True,752,1
0.038,0.04,0.0395714285714285,0.04,0.0005832118435198,0.034,0.035,0.0344,0.034,0.0004898979485566,0.9488,0.9642000000000001,0.9621000000000001,0.9642000000000001,0.0030740852297878,0.047,0.048,0.04715,0.047,0.0003570714214271,0.379,0.386,0.3852300000000001,0.386,0.0013592277219068,0.034,0.035,0.0344,0.034,0.0004898979485566,1.7104,1.7468,1.7408500000000002,1.744,0.006089950738717,0.127,0.1284,0.12783999999999987,0.1284,0.0004898979485566,0.8984,0.9319999999999999,0.9160400000000002,0.9179999999999999,0.0068220231603242,0.031,0.032,0.0313,0.031,0.0004582575694955,32,32,4096,11008,32768,True,744,1
0.038,0.04,0.0394761904761904,0.04,0.0005870870479018,0.034,0.034,0.034,0.034,6.938893903907228e-18,0.953,0.9544,0.95349,0.953,0.0004769696007084,0.046,0.047,0.0466,0.047,0.0004898979485566,0.3804,0.38180000000000003,0.38095999999999997,0.3804,0.0004898979485566,0.034,0.034,0.034,0.034,6.938893903907228e-18,1.7271999999999998,1.7285999999999997,1.72748,1.7271999999999998,0.0003999999999999,0.1256,0.127,0.12616,0.1256,0.0004898979485566,0.8914,0.9138,0.9013400000000001,0.9005000000000001,0.0046357307945997,0.03,0.031,0.0309,0.031,0.0003,32,32,4096,11008,32768,True,736,1
0.037,0.04,0.0390952380952381,0.039,0.0006834619092574,0.034,0.034,0.034,0.034,6.938893903907228e-18,0.9628,0.967,0.9665100000000001,0.967,0.0007262919523166,0.046,0.047,0.0463,0.046,0.0004582575694955,0.38880000000000003,0.38880000000000003,0.38880000000000003,0.38880000000000003,0.0,0.034,0.035,0.03415,0.034,0.0003570714214271,1.7593999999999999,1.7621999999999998,1.7604499999999998,1.7607999999999997,0.0006224949798994,0.1256,0.127,0.12587999999999985,0.1256,0.0004,0.8997999999999999,0.9138,0.9044199999999999,0.9039999999999999,0.0024919871588754,0.03,0.031,0.03045,0.03,0.0004974937185533,32,32,4096,11008,32768,True,728,1
0.038,0.039,0.0382380952380952,0.038,0.0004259177099999,0.034,0.034,0.034,0.034,6.938893903907228e-18,0.9474,0.9586,0.94929,0.9488,0.0022643983748448,0.045,0.046,0.04565,0.046,0.0004769696007084,0.3804,0.3846,0.38088999999999995,0.3804,0.000909670269933,0.034,0.034,0.034,0.034,6.938893903907228e-18,1.7257999999999998,1.744,1.7283199999999999,1.7257999999999998,0.0039698866482558,0.12419999999999999,0.12419999999999999,0.12419999999999999,0.12419999999999999,1.3877787807814457e-17,0.8815999999999999,0.8927999999999999,0.8864299999999998,0.8857999999999999,0.002011839953873,0.03,0.031,0.03005,0.03,0.000217944947177,32,32,4096,11008,32768,True,720,1
0.037,0.039,0.0381428571428571,0.038,0.0004665694748158,0.034,0.034,0.034,0.034,6.938893903907228e-18,0.9474,0.9488,0.9481,0.9481,0.0005,0.044,0.046,0.0449,0.045,0.000435889894354,0.3804,0.3804,0.3804,0.3804,0.0,0.033,0.034,0.03395,0.034,0.000217944947177,1.7244,1.7257999999999998,1.7245400000000002,1.7244,0.0002999999999999,0.12279999999999998,0.12419999999999999,0.12336,0.12279999999999998,0.0004898979485566,0.8815999999999999,0.8886,0.8836299999999999,0.8829999999999999,0.0016271140095272,0.029,0.03,0.02935,0.029,0.0004769696007084,32,32,4096,11008,32768,True,712,1
0.037,0.038,0.0376666666666666,0.038,0.000471404520791,0.034,0.034,0.034,0.034,6.938893903907228e-18,0.9488,0.96,0.95426,0.9558,0.0027184554438136,0.044,0.045,0.0445,0.0445,0.0005,0.3804,0.3846,0.38249999999999984,0.3832,0.0011618950038622,0.034,0.034,0.034,0.034,6.938893903907228e-18,1.7244,1.7425999999999997,1.7352499999999997,1.7397999999999998,0.0052141634036535,0.12279999999999998,0.12419999999999999,0.12287,0.12279999999999998,0.000217944947177,0.8787999999999999,0.8899999999999999,0.8865699999999999,0.8886,0.0028013389655662,0.028,0.029,0.02875,0.029,0.0004330127018922,32,32,4096,11008,32768,True,704,1
0.037,0.038,0.0375238095238095,0.038,0.0004994327848429,0.034,0.034,0.034,0.034,6.938893903907228e-18,0.946,0.9558,0.9524400000000001,0.9558,0.0032771939216347,0.043,0.044,0.04395,0.044,0.000217944947177,0.3804,0.3846,0.3832,0.3846,0.0013416407864998,0.034,0.034,0.034,0.034,6.938893903907228e-18,1.7229999999999999,1.7411999999999999,1.7348999999999997,1.7397999999999998,0.0054726593170048,0.12139999999999998,0.12279999999999998,0.12231,0.12279999999999998,0.0004769696007084,0.8787999999999999,0.8899999999999999,0.8846100000000001,0.8857999999999999,0.0023932195887548,0.028,0.029,0.02835,0.028,0.0004769696007084,32,32,4096,11008,32768,True,696,1
0.036,0.038,0.0369047619047619,0.037,0.0004259177099999,0.033,0.034,0.0337,0.034,0.0004582575694955,0.9348,0.9544,0.9443900000000001,0.9446,0.0051987979379852,0.043,0.044,0.0433,0.043,0.0004582575694955,0.3762,0.3832,0.37976999999999983,0.3804,0.0019868316486305,0.033,0.034,0.03345,0.033,0.0004974937185533,1.7033999999999998,1.7384,1.7213199999999997,1.7216,0.009987992791347,0.12,0.12279999999999998,0.12147,0.12139999999999998,0.0003840572873934,0.869,0.8857999999999999,0.87705,0.8774,0.0040109225871362,0.027,0.028,0.0279,0.028,0.0003,32,32,4096,11008,32768,True,688,1
0.035,0.037,0.0366190476190476,0.037,0.0006529194857524,0.033,0.034,0.0339,0.034,0.0003,0.9278,0.9586,0.9521599999999999,0.953,0.0041036569057366,0.043,0.044,0.0431,0.043,0.0002999999999999,0.3734,0.3846,0.38277999999999984,0.3832,0.001552417469626,0.033,0.034,0.03355,0.034,0.0004974937185533,1.7285999999999997,1.7384,1.7370699999999992,1.7369999999999999,0.0014654350889753,0.12,0.12139999999999998,0.12056,0.12,0.0004898979485566,0.876,0.8815999999999999,0.8780999999999999,0.8781,0.0009746794344808,0.027,0.028,0.0271,0.027,0.0003,32,32,4096,11008,32768,True,680,1
0.035,0.036,0.0359047619047619,0.036,0.0002935435239509,0.03,0.031,0.0308,0.031,0.0004,0.9208,0.9446,0.93991,0.939,0.0036369630187836,0.042,0.043,0.04245,0.042,0.0004974937185533,0.3692,0.3804,0.37767,0.3776,0.0016874537030686,0.03,0.031,0.0309,0.031,0.0003,1.6753999999999998,1.7216,1.7096299999999998,1.7076,0.0071237279566249,0.1144,0.1158,0.11517,0.1158,0.0004974937185533,0.8634,0.8732,0.8675999999999999,0.8662,0.0021679483388678,0.026,0.027,0.0267,0.027,0.0004582575694955,32,32,4096,11008,32768,True,672,1
0.035,0.036,0.0353333333333333,0.035,0.000471404520791,0.03,0.031,0.0308,0.031,0.0004,0.9446,0.9474,0.94579,0.946,0.0004769696007084,0.041,0.042,0.04165,0.042,0.0004769696007084,0.3804,0.3804,0.3804,0.3804,0.0,0.031,0.031,0.031,0.031,6.938893903907228e-18,1.7216,1.7285999999999997,1.72335,1.7229999999999999,0.0009420721840708,0.11299999999999999,0.1144,0.11356,0.11299999999999999,0.0004898979485566,0.8675999999999999,0.8717999999999999,0.8694199999999999,0.869,0.0009,0.026,0.027,0.0263,0.026,0.0004582575694955,32,32,4096,11008,32768,True,664,1
0.034,0.036,0.0353333333333333,0.035,0.0006424160744396,0.03,0.031,0.03025,0.03,0.0004330127018922,0.9208,0.946,0.9391400000000001,0.9376,0.0041097445176069,0.041,0.042,0.0416,0.042,0.0004898979485566,0.3692,0.3804,0.37725,0.3762,0.0018940696924875,0.03,0.031,0.03045,0.03,0.0004974937185533,1.6936,1.7229999999999999,1.71138,1.7061999999999997,0.00620564259364,0.11159999999999999,0.11299999999999999,0.11250999999999999,0.11299999999999999,0.0004769696007084,0.8592,0.8704,0.8640299999999997,0.8626999999999999,0.002290742237791,0.025,0.026,0.0252,0.025,0.0004,32,32,4096,11008,32768,True,656,1
0.034,0.036,0.0350952380952381,0.035,0.0004259177099999,0.03,0.031,0.03045,0.03,0.0004974937185533,0.9446,0.946,0.9455799999999999,0.946,0.0004582575694955,0.04,0.041,0.0409,0.041,0.0003,0.379,0.3804,0.37955999999999995,0.379,0.0004898979485566,0.03,0.031,0.03015,0.03,0.0003570714214271,1.7216,1.7229999999999999,1.7218799999999999,1.7216,0.0003999999999999,0.11159999999999999,0.11299999999999999,0.11166999999999999,0.11159999999999999,0.000217944947177,0.862,0.8662,0.86305,0.8634,0.0008291561975888,0.024,0.025,0.0248,0.025,0.0004,32,32,4096,11008,32768,True,648,1
0.034,0.035,0.034047619047619,0.034,0.0002129588549999,0.03,0.031,0.03005,0.03,0.000217944947177,0.9362,0.946,0.9424999999999999,0.9446,0.0024799193535274,0.04,0.041,0.04025,0.04,0.0004330127018922,0.29779999999999995,0.302,0.29975999999999997,0.29919999999999997,0.0007348469228349,0.03,0.031,0.03025,0.03,0.0004330127018922,1.6767999999999998,1.6949999999999998,1.6876499999999994,1.6921999999999997,0.0056113723811559,0.11019999999999999,0.11159999999999999,0.11048,0.11019999999999999,0.0004,0.7878000000000001,0.827,0.8119499999999998,0.8115999999999999,0.0069200794793123,0.026,0.027,0.0263,0.026,0.0004582575694955,32,32,4096,11008,32768,True,640,1
0.034,0.035,0.0341904761904762,0.034,0.0003926767262493,0.03,0.031,0.0308,0.031,0.0004,0.9544,0.9558,0.9552400000000002,0.9558,0.0004898979485566,0.04,0.041,0.04025,0.04,0.0004330127018922,0.28659999999999997,0.3006,0.29324999999999996,0.29359999999999997,0.0025074887836239,0.03,0.031,0.0304,0.03,0.0004898979485566,1.7076,1.7089999999999999,1.7083699999999997,1.7089999999999999,0.0004974937185532,0.1088,0.11019999999999999,0.10999,0.11019999999999999,0.0003570714214271,0.7948000000000001,0.8283999999999999,0.8169899999999999,0.82,0.0057902936022277,0.026,0.026,0.026,0.026,3.469446951953614e-18,32,32,4096,11008,32768,True,632,1
0.033,0.034,0.033047619047619,0.033,0.0002129588549999,0.03,0.031,0.03005,0.03,0.000217944947177,0.9348,0.9446,0.9414499999999999,0.9446,0.0030801785662522,0.039,0.04,0.03955,0.04,0.0004974937185533,0.2838,0.2964,0.28968,0.28869999999999996,0.003091924966748,0.03,0.03,0.03,0.03,6.938893903907228e-18,1.6725999999999996,1.6936,1.6861799999999996,1.6907999999999999,0.0055776339069537,0.1074,0.1088,0.10872999999999984,0.1088,0.000217944947177,0.7836000000000001,0.8297999999999999,0.80684,0.8087999999999999,0.0095362466411056,0.025,0.026,0.02505,0.025,0.000217944947177,32,32,4096,11008,32768,True,624,1
0.031,0.033,0.0324285714285714,0.032,0.0005832118435198,0.03,0.03,0.03,0.03,6.938893903907228e-18,0.9264,0.9432,0.9322800000000001,0.9326999999999999,0.0042965102117881,0.038,0.04,0.03895,0.039,0.0003840572873934,0.2894,0.3076,0.2958399999999998,0.295,0.0036523964735499,0.029,0.03,0.02985,0.03,0.0003570714214271,1.6557999999999997,1.6921999999999997,1.6702899999999998,1.674,0.0092697087332882,0.1074,0.1088,0.10754,0.1074,0.0003,0.7682,0.8115999999999999,0.7929100000000001,0.7948000000000001,0.008168690225489,0.024,0.025,0.0247,0.025,0.0004582575694955,32,32,4096,11008,32768,True,616,1
0.032,0.033,0.032047619047619,0.032,0.0002129588549999,0.029,0.03,0.0292,0.029,0.0003999999999999,0.9249999999999999,0.9348,0.9273100000000001,0.9264,0.0021511624764298,0.038,0.039,0.0386,0.039,0.0004898979485566,0.2782,0.295,0.28506,0.2852,0.0033451457367355,0.029,0.03,0.02945,0.029,0.0004974937185533,1.6571999999999998,1.6753999999999998,1.6604199999999998,1.6585999999999996,0.0042438190347845,0.106,0.1074,0.10698,0.1074,0.0004582575694955,0.7444,0.7836000000000001,0.7595899999999999,0.757,0.0077477416064295,0.024,0.025,0.0241,0.024,0.0003,32,32,4096,11008,32768,True,608,1
0.03,0.033,0.0319047619047619,0.032,0.0006098213559459,0.029,0.029,0.029,0.029,3.469446951953614e-18,0.9109999999999999,0.946,0.9427799999999997,0.9446,0.0052354560450833,0.038,0.039,0.0384,0.038,0.0004898979485566,0.2852,0.3034,0.29009999999999997,0.288,0.0034856850115866,0.029,0.03,0.02955,0.03,0.0004974937185533,1.6277999999999997,1.6907999999999999,1.6868799999999997,1.6893999999999998,0.0096932966528421,0.106,0.1074,0.10690999999999999,0.1074,0.0004769696007084,0.7346,0.7766000000000001,0.7593799999999997,0.7598,0.0054138710734556,0.023,0.024,0.02375,0.024,0.0004330127018922,32,32,4096,11008,32768,True,600,1
0.03,0.032,0.0316666666666666,0.032,0.0006424160744396,0.028,0.029,0.02895,0.029,0.000217944947177,0.9067999999999999,0.9348,0.9334,0.9348,0.0043588989435406,0.037,0.038,0.0372,0.037,0.0004,0.2768,0.28659999999999997,0.28345,0.2838,0.0014097872179871,0.029,0.03,0.0291,0.029,0.0002999999999999,1.6123999999999998,1.6753999999999998,1.6702899999999998,1.6725999999999996,0.0095040780720699,0.10459999999999998,0.106,0.10557999999999987,0.106,0.0004582575694955,0.7458,0.7682,0.7509800000000001,0.75,0.0035227829907617,0.023,0.023,0.023,0.023,3.469446951953614e-18,32,32,4096,11008,32768,True,592,1
0.031,0.032,0.0315714285714285,0.032,0.0004948716593053,0.026,0.027,0.02635,0.026,0.0004769696007084,0.9418,0.9432,0.94313,0.9432,0.000217944947177,0.037,0.038,0.03735,0.037,0.0004769696007084,0.28099999999999997,0.28659999999999997,0.28373,0.2838,0.0009733961166965,0.026,0.027,0.0268,0.027,0.0003999999999999,1.688,1.6907999999999999,1.68891,1.6893999999999998,0.0005722761571129,0.099,0.10039999999999999,0.10012,0.10039999999999999,0.0004,0.7514,0.7682,0.75595,0.7535000000000001,0.0036861226241133,0.022,0.023,0.02285,0.023,0.0003570714214271,32,32,4096,11008,32768,True,584,1
0.03,0.032,0.0312857142857142,0.031,0.0006281383789653,0.026,0.027,0.02655,0.027,0.0004974937185533,0.7584,0.7808,0.7733099999999999,0.7731000000000001,0.0030211752680041,0.037,0.038,0.03715,0.037,0.0003570714214271,0.34259999999999996,0.34819999999999995,0.3454,0.3454,0.0007071067811865,0.027,0.027,0.027,0.027,3.469446951953614e-18,1.3407999999999998,1.3561999999999999,1.3448599999999997,1.3421999999999998,0.003973663297261,0.099,0.099,0.099,0.099,1.3877787807814457e-17,0.7556,0.764,0.7589600000000001,0.7584,0.0017435595774162,0.022,0.023,0.0221,0.022,0.0003,32,32,4096,11008,32768,True,576,1
0.029,0.032,0.0309523809523809,0.031,0.0007221786137191,0.026,0.027,0.02685,0.027,0.0003570714214271,0.7444,0.7878000000000001,0.77107,0.7647,0.0109246281401245,0.036,0.037,0.0368,0.037,0.0003999999999999,0.33699999999999997,0.3468,0.34336999999999995,0.3433,0.0021089096708963,0.026,0.027,0.02675,0.027,0.0004330127018922,1.2959999999999998,1.3687999999999998,1.34269,1.3463999999999998,0.0183092189893506,0.0976,0.099,0.09774,0.0976,0.0003,0.7332,0.7738,0.7576300000000001,0.7591000000000001,0.0086166989038726,0.021,0.022,0.02155,0.022,0.0004974937185533,32,32,4096,11008,32768,True,568,1
0.029,0.031,0.0300952380952381,0.03,0.000525969572247,0.026,0.027,0.0263,0.026,0.0004582575694955,0.7556,0.7864,0.77184,0.771,0.0047053161424074,0.036,0.037,0.0364,0.036,0.0004898979485566,0.34119999999999995,0.3454,0.34295,0.34259999999999996,0.0009420721840708,0.027,0.027,0.027,0.027,3.469446951953614e-18,1.3211999999999997,1.3659999999999999,1.3435299999999997,1.3393999999999997,0.0081637920110693,0.09620000000000001,0.0976,0.09717999999999999,0.0976,0.0004582575694955,0.7472,0.7654,0.7524499999999998,0.75,0.0037798809505062,0.021,0.022,0.02105,0.021,0.000217944947177,32,32,4096,11008,32768,True,560,1
0.029,0.031,0.030047619047619,0.03,0.0004856209060564,0.026,0.026,0.026,0.026,3.469446951953614e-18,0.7836000000000001,0.7976000000000001,0.7887800000000003,0.785,0.0045398237851264,0.035,0.037,0.0361,0.036,0.000435889894354,0.3384,0.34259999999999996,0.34091999999999995,0.34119999999999995,0.0008124038404635,0.026,0.027,0.0264,0.026,0.0004898979485566,1.3967999999999998,1.4247999999999996,1.4072299999999995,1.3981999999999999,0.0090248268681454,0.0948,0.09620000000000001,0.09598999999999999,0.09620000000000001,0.0003570714214271,0.7318,0.7486,0.7398499999999999,0.7367,0.0044031238910573,0.02,0.021,0.02045,0.02,0.0004974937185533,32,32,4096,11008,32768,True,552,1
0.029,0.03,0.0298571428571428,0.03,0.0003499271061118,0.026,0.026,0.026,0.026,3.469446951953614e-18,0.7836000000000001,0.7962,0.78808,0.785,0.0036414282912066,0.035,0.036,0.0353,0.035,0.0004582575694955,0.33559999999999995,0.3398,0.33664999999999995,0.3363,0.0008874119674649,0.026,0.027,0.02645,0.026,0.0004974937185533,1.3967999999999998,1.4233999999999998,1.4065999999999999,1.3995999999999997,0.008117881497041,0.0948,0.09620000000000001,0.09507999999999998,0.0948,0.0004,0.7303999999999999,0.7458,0.7366299999999999,0.7332,0.0038661996844446,0.019,0.02,0.01995,0.02,0.000217944947177,32,32,4096,11008,32768,True,544,1
0.028,0.03,0.0287142857142857,0.029,0.0006281383789653,0.025,0.027,0.026,0.026,0.0003162277660168,0.7612,0.7948000000000001,0.7809400000000002,0.7752,0.0094175368329516,0.034,0.036,0.0351,0.035,0.000435889894354,0.3314,0.3384,0.3357399999999998,0.33559999999999995,0.0016401219466856,0.025,0.027,0.0261,0.026,0.0005385164807134,1.3589999999999998,1.4233999999999998,1.39757,1.3855999999999997,0.0169424762062693,0.0934,0.0948,0.09416999999999999,0.0948,0.0004974937185533,0.7066,0.7416,0.72746,0.722,0.0081541400527584,0.019,0.02,0.0197,0.02,0.0004582575694955,32,32,4096,11008,32768,True,536,1
0.028,0.03,0.0289523809523809,0.029,0.0004856209060564,0.025,0.026,0.02575,0.026,0.0004330127018922,0.7724,0.7976000000000001,0.7852800000000002,0.7822,0.0063765194267719,0.035,0.036,0.03505,0.035,0.000217944947177,0.3314,0.3384,0.33559999999999995,0.33559999999999995,0.0010488088481701,0.026,0.027,0.0264,0.026,0.0004898979485566,1.3813999999999997,1.4233999999999998,1.4036599999999995,1.3975,0.0117128134963381,0.0934,0.0948,0.09347,0.0934,0.000217944947177,0.715,0.7388,0.72676,0.7255,0.0055713553108736,0.019,0.02,0.0191,0.019,0.0003,32,32,4096,11008,32768,True,528,1
0.025,0.03,0.0285238095238095,0.029,0.001179953494606,0.024,0.026,0.0254,0.026,0.0007348469228349,0.7303999999999999,0.8115999999999999,0.7936100000000001,0.7976000000000001,0.019173614682683,0.034,0.035,0.0343,0.034,0.0004582575694955,0.3202,0.3384,0.33398999999999984,0.3363,0.0042693676346737,0.025,0.027,0.0263,0.026,0.0006403124237432,1.3169999999999997,1.4527999999999996,1.4280199999999998,1.4395,0.0274919988360249,0.0906,0.0934,0.09290999999999999,0.0934,0.0006538348415311,0.6603999999999999,0.743,0.72942,0.7373999999999999,0.0163465592709903,0.019,0.019,0.019,0.019,3.469446951953614e-18,32,32,4096,11008,32768,True,520,1
0.027,0.029,0.0282857142857142,0.028,0.0006281383789653,0.025,0.026,0.02595,0.026,0.000217944947177,0.6883999999999999,0.6996,0.6954699999999998,0.6953999999999999,0.0018834808201837,0.033,0.035,0.034,0.034,0.0004472135954999,0.253,0.2642,0.25943999999999995,0.26,0.0016852299546352,0.025,0.026,0.0258,0.026,0.0004,1.2217999999999998,1.2483999999999997,1.2390199999999998,1.2399999999999998,0.003835361782153,0.092,0.0934,0.09262999999999999,0.092,0.0004974937185533,0.6603999999999999,0.6898,0.6799299999999998,0.6799999999999999,0.003747999466382,0.019,0.02,0.01955,0.02,0.0004974937185533,32,32,4096,11008,32768,True,512,1
